account_id,company_name,industry_segment,account_manager,annual_revenue,device_count,tenure_months,contract_type,days_to_contract_renewal,auto_renewal_enabled,ctn_count,pct_lines_disconnected_90d,monthly_charges,avg_invoice_delay_days,late_payments_12mo,autopay_enabled,support_tickets_90d,support_calls_90d,avg_resolution_time_hours,escalations_90d,csat_score,platform_logins_90d,days_since_last_login,self_service_completion_rate,upgrade_funnel_abandon_rate,primary_dropoff_page,dropoff_severity,rate_plan_changes_90d,feature_adoption_count,device_upgrades_90d,accessory_purchases_90d,churn_label
ACC-101140,Ortiz-Hudson,Manufacturing,AM-006,24381.47,43,18,1-Year,177,0,45,2.3,2005.51,0.7,0,1,1,2,11.1,0,9.0,10,3,0.89,0.15,Plan & Feature Selection,0.13,1,2,0,1,0
ACC-101141,Thomas-Huffman,Logistics,AM-021,38820.55,49,26,Month-to-Month,9,0,52,0.2,2821.56,5.7,2,1,1,3,6.4,0,7.4,14,32,0.76,0.33,Checkout / Payment,0.29,0,2,1,0,1
ACC-101142,Maxwell Group,Technology,AM-016,26942.17,44,42,Month-to-Month,275,1,47,4.3,2204.66,1.8,1,1,2,1,11.4,0,6.6,13,35,0.67,0.3,Checkout / Payment,0.33,1,2,0,1,0
ACC-101143,Welch-Thompson,Pharmaceuticals,AM-011,20572.95,39,11,2-Year,121,0,40,0.3,1713.14,4.6,3,0,5,1,3.1,0,7.5,13,0,0.57,0.19,Checkout / Payment,0.29,2,5,0,1,0
ACC-101144,"Brown, Hayes and Clark",Banking & Financial Services,AM-012,39596.91,48,6,Month-to-Month,105,1,49,0.9,3103.67,2.7,4,1,2,2,15.2,1,8.8,9,4,0.78,0.44,Plan & Feature Selection,0.4,1,1,2,0,0
ACC-101145,Johnston and Sons,Government,AM-013,21845.26,43,11,2-Year,156,0,45,4.6,1715.51,2.6,2,1,1,0,8.1,1,8.2,5,9,0.97,0.32,Checkout / Payment,0.22,0,1,1,0,1
ACC-101146,Glover-Chan,Banking & Financial Services,AM-005,18982.61,35,28,1-Year,336,1,37,0.2,1607.62,8.5,2,1,2,3,8.4,2,6.7,14,4,0.29,0.17,Plan & Feature Selection,0.4,0,5,0,1,0
ACC-101147,Mendez Ltd,Logistics,AM-016,26061.52,41,27,2-Year,26,0,42,3.2,2197.94,4.1,1,0,0,3,9.7,0,6.8,17,2,0.75,0.64,Support Handoff,0.78,0,2,1,1,1
ACC-101148,Powell-Sanford,Government,AM-017,15926.99,33,31,2-Year,296,0,35,7.8,1345.92,1.1,2,1,1,4,33.1,1,7.5,12,9,0.55,0.47,Add to Cart,0.63,0,3,0,0,0
ACC-101149,Smith-Ferguson,Government,AM-001,29226.01,47,22,1-Year,25,1,50,2.9,2556.24,0.5,0,1,2,2,6.1,2,9.1,14,5,0.72,0.34,Checkout / Payment,0.24,0,2,0,0,0
ACC-101150,"Watson, Smith and Morris",Healthcare,AM-025,27497.23,52,1,2-Year,355,0,55,3.7,2264.03,10.8,1,1,1,1,4.5,1,8.2,10,1,0.98,0.16,Plan & Feature Selection,0.04,1,2,1,0,0
ACC-101151,"Lee, Rhodes and Sims",Healthcare,AM-016,28119.34,45,21,2-Year,69,1,46,4.7,2439.19,0.7,2,1,0,2,0.5,1,7.2,11,8,0.44,0.15,Add to Cart,0.88,0,4,2,1,0
ACC-101152,Perez LLC,Logistics,AM-016,29761.4,40,45,1-Year,327,1,41,0.8,2165.46,5.3,0,1,3,1,27.6,0,6.9,15,29,0.75,0.4,Device Browse/Compare,0.68,0,2,0,0,1
ACC-101153,Anderson-Reyes,Healthcare,AM-006,23361.41,38,54,Month-to-Month,151,1,39,2.6,1726.89,2.7,2,1,1,1,8.6,0,5.1,12,12,0.65,0.11,Checkout / Payment,0.33,0,2,0,0,1
ACC-101154,"Torres, Brown and Williams",Small Business / Retail,AM-025,20953.89,39,25,Month-to-Month,345,0,42,1.1,1553.84,0.6,1,1,4,1,10.7,0,10.0,14,10,0.46,0.17,Device Browse/Compare,0.21,0,4,0,0,0
ACC-101155,Bryant-Meyer,Banking & Financial Services,AM-010,22458.02,37,27,2-Year,65,1,39,0.9,1632.86,6.0,4,0,5,0,7.2,1,6.9,14,16,0.87,0.05,Checkout / Payment,0.36,0,2,1,2,0
ACC-101156,"Morgan, Barron and Cowan",Logistics,AM-011,28089.17,53,36,1-Year,150,1,54,0.6,2423.6,9.4,3,1,4,1,2.5,0,6.3,11,4,0.76,0.18,Checkout / Payment,0.12,2,2,0,1,0
ACC-101157,Ferrell-Henry,Pharmaceuticals,AM-018,28459.07,43,53,Month-to-Month,320,1,45,2.6,2344.78,0.5,1,0,0,1,7.1,1,9.9,8,5,0.82,0.35,Support Handoff,0.48,1,1,0,0,0
ACC-101158,Martin Group,Technology,AM-020,28172.19,42,23,Month-to-Month,245,1,43,4.7,2045.28,0.3,0,1,1,2,4.3,1,6.7,10,5,0.21,0.4,Login / Authentication,0.36,3,4,1,1,1
ACC-101159,Perez Ltd,Energy & Utilities,AM-020,25784.45,41,36,1-Year,58,1,42,6.3,2070.74,7.6,1,1,2,2,11.9,0,8.1,16,12,0.83,0.47,Checkout / Payment,0.29,1,4,0,0,0
ACC-101160,Clark Inc,Energy & Utilities,AM-018,27649.29,43,15,Month-to-Month,156,0,46,1.7,2198.55,2.8,0,1,4,0,8.6,2,7.3,11,6,0.79,0.14,Login / Authentication,0.18,0,0,2,0,1
ACC-101161,"Wagner, Martinez and Dawson",Healthcare,AM-016,23311.55,37,7,1-Year,112,0,38,1.4,1967.25,4.5,2,1,6,1,15.3,0,7.0,8,19,0.65,0.15,Checkout / Payment,0.67,1,0,0,0,0
ACC-101162,Brooks Ltd,Manufacturing,AM-016,30622.01,53,16,1-Year,123,1,54,3.5,2343.42,2.3,3,1,1,0,12.6,0,8.4,14,5,0.84,0.17,Plan & Feature Selection,0.2,2,1,1,1,0
ACC-101163,Wise-Dean,Hospitality,AM-002,20478.85,36,61,1-Year,353,1,36,4.5,1667.49,2.1,0,1,0,0,15.5,1,8.2,12,15,0.9,0.87,Device Browse/Compare,0.29,0,3,0,1,0
ACC-101164,"Vang, Stanley and Valdez",Government,AM-003,21095.76,33,36,Month-to-Month,362,1,37,0.9,1673.4,1.4,0,1,3,3,29.7,0,5.7,16,0,0.34,0.16,Login / Authentication,0.19,0,1,1,0,0
ACC-101165,Williams Inc,Banking & Financial Services,AM-010,23613.78,48,8,Month-to-Month,203,1,49,1.1,2033.32,3.3,2,1,1,1,4.7,1,7.1,7,17,0.66,0.16,Login / Authentication,0.13,1,2,1,0,0
ACC-101166,Wallace-Martinez,Pharmaceuticals,AM-002,29663.23,45,38,Month-to-Month,4,1,48,2.3,2548.5,0.7,1,1,4,2,15.2,0,8.7,13,15,0.97,0.4,Support Handoff,0.38,0,0,0,0,0
ACC-101167,Wells-Hernandez,Banking & Financial Services,AM-019,34610.02,45,9,Month-to-Month,129,1,48,1.8,2540.41,5.1,0,0,1,3,4.5,1,8.4,18,26,0.8,0.34,Plan & Feature Selection,0.18,1,3,2,1,1
ACC-101168,"Jennings, Smith and Fisher",Logistics,AM-002,32189.52,45,31,1-Year,26,1,46,3.7,2513.73,3.2,1,1,2,4,20.7,0,7.2,16,18,0.61,0.15,Login / Authentication,0.24,1,1,0,2,0
ACC-101169,Bates LLC,Banking & Financial Services,AM-020,21059.64,40,11,1-Year,289,1,42,2.1,1633.4,7.5,1,1,3,3,6.9,0,5.8,12,1,0.96,0.17,Login / Authentication,0.34,0,1,0,1,0
ACC-101170,"Obrien, Taylor and Rivas",Manufacturing,AM-015,33952.02,55,8,Month-to-Month,27,0,57,0.4,2724.97,10.2,0,1,3,2,5.9,1,9.8,8,30,0.74,0.18,Checkout / Payment,0.47,1,3,1,0,0
ACC-101171,Hunt PLC,Small Business / Retail,AM-022,25236.87,35,67,Month-to-Month,42,0,36,0.5,1934.6,9.2,1,0,3,3,2.1,0,8.8,16,3,0.81,0.28,Checkout / Payment,0.33,1,4,1,0,0
ACC-101172,Campbell Inc,Energy & Utilities,AM-025,31166.81,42,18,Month-to-Month,71,1,42,7.0,2394.97,3.7,2,1,3,1,15.1,1,10.0,9,12,0.67,0.11,Checkout / Payment,0.16,2,5,2,1,0
ACC-101173,Gonzalez-Gonzalez,Technology,AM-024,17129.53,45,36,2-Year,64,0,45,0.8,1481.89,1.5,0,0,4,1,10.8,0,7.6,13,5,0.87,0.09,Order Confirmation,0.14,1,1,1,0,0
ACC-101174,Decker-Dudley,Logistics,AM-014,28229.57,47,24,1-Year,25,1,48,0.2,2158.89,1.8,1,1,1,1,3.1,0,8.6,18,0,0.69,0.15,Device Browse/Compare,0.42,1,1,0,2,0
ACC-101175,Warner-Phillips,Government,AM-010,27809.59,46,10,2-Year,72,0,48,3.9,2087.34,4.2,0,1,2,0,17.1,0,8.1,11,2,0.76,0.2,Support Handoff,0.37,0,4,0,0,0
ACC-101176,Kelley and Sons,Hospitality,AM-004,35669.38,47,19,2-Year,361,0,49,3.5,2828.61,5.0,0,0,4,3,13.1,1,4.9,16,2,0.81,0.54,Login / Authentication,0.25,1,3,1,3,0
ACC-101177,"Fitzpatrick, Rivera and Smith",Pharmaceuticals,AM-018,14788.49,43,10,1-Year,268,0,45,2.7,1229.63,0.7,1,0,2,3,3.6,0,8.0,11,12,0.91,0.2,Order Confirmation,0.22,1,0,0,1,1
ACC-101178,"Davis, Rodriguez and Andrews",Technology,AM-012,18943.77,44,84,1-Year,314,1,44,2.1,1611.34,24.8,1,0,2,3,3.9,0,4.2,11,28,0.59,0.13,Checkout / Payment,0.15,3,2,0,1,0
ACC-101179,Hernandez-Davis,Small Business / Retail,AM-004,28669.02,37,41,Month-to-Month,95,1,38,10.5,2145.64,0.5,0,1,3,1,9.9,0,6.1,11,53,0.6,0.04,Checkout / Payment,0.41,1,4,0,0,0
ACC-101180,"Jones, Cummings and Conway",Banking & Financial Services,AM-022,17133.89,31,24,1-Year,357,1,32,0.4,1319.75,3.7,3,0,2,1,11.7,0,8.0,13,34,0.65,0.16,Plan & Feature Selection,0.5,1,1,1,2,0
ACC-101181,"Hall, Hinton and Phillips",Education,AM-007,16577.21,39,35,Month-to-Month,364,1,42,2.1,1452.71,3.0,1,1,1,1,3.4,0,7.5,7,9,0.66,0.38,Add to Cart,0.35,0,6,1,0,0
ACC-101182,Williams-Li,Logistics,AM-012,34177.96,51,39,2-Year,315,1,52,2.5,2969.01,3.6,1,1,3,3,14.8,0,2.4,11,53,0.67,0.21,Support Handoff,0.42,0,1,2,1,1
ACC-101183,Phelps LLC,Energy & Utilities,AM-012,16917.78,42,39,Month-to-Month,117,1,44,0.1,1476.0,3.1,0,1,2,3,5.3,0,7.9,12,1,0.57,0.74,Support Handoff,0.05,2,0,2,2,0
ACC-101184,"Edwards, Rodgers and Davis",Manufacturing,AM-008,24047.78,37,38,2-Year,164,0,37,1.6,1967.52,0.2,3,1,1,2,5.6,0,5.4,15,26,0.36,0.2,Add to Cart,0.32,3,2,1,3,0
ACC-101185,Smith and Sons,Manufacturing,AM-014,23271.8,52,36,Month-to-Month,278,1,54,4.6,1755.97,22.0,2,1,0,3,9.1,0,8.7,15,5,0.75,0.49,Checkout / Payment,0.15,0,1,0,3,1
ACC-101186,"Holland, Murphy and Kline",Manufacturing,AM-005,20568.07,45,25,2-Year,65,1,46,1.9,1539.15,15.9,1,1,1,2,2.7,2,7.3,13,37,0.88,0.21,Checkout / Payment,0.46,1,3,1,2,0
ACC-101187,"Adams, Quinn and Watson",Logistics,AM-001,28026.7,46,64,Month-to-Month,306,1,48,6.2,2236.85,3.0,1,1,1,7,4.7,0,9.7,9,19,0.94,0.27,Checkout / Payment,0.3,0,2,0,0,1
ACC-101188,White-Morales,Logistics,AM-019,23955.08,47,26,1-Year,260,1,49,3.1,1872.46,0.9,1,1,4,4,14.7,0,4.6,10,20,0.59,0.08,Support Handoff,0.65,1,2,0,0,0
ACC-101189,Nelson-Cruz,Manufacturing,AM-025,29594.48,44,24,1-Year,228,1,47,4.4,2217.4,0.8,2,1,3,2,3.9,0,4.2,11,7,0.96,0.35,Checkout / Payment,0.47,1,2,0,1,0
ACC-101190,Marsh-Banks,Small Business / Retail,AM-013,36709.61,44,27,Month-to-Month,200,1,45,4.9,2673.74,0.2,1,1,1,2,16.5,1,9.5,10,1,0.78,0.29,Login / Authentication,0.35,1,3,0,0,0
ACC-101191,Wilson Ltd,Government,AM-021,31853.39,59,28,1-Year,220,1,60,3.5,2625.59,3.8,2,1,3,1,12.2,0,9.8,2,5,0.81,0.36,Plan & Feature Selection,0.1,0,1,0,0,1
ACC-101192,"Brown, Dunlap and Moore",Manufacturing,AM-020,31348.75,46,5,2-Year,180,1,47,4.2,2727.05,2.6,0,1,3,0,17.5,0,10.0,11,12,0.63,0.4,Checkout / Payment,0.3,3,4,0,1,0
ACC-101193,Pruitt-Webb,Banking & Financial Services,AM-012,29840.31,51,11,Month-to-Month,358,1,51,3.6,2427.31,2.2,2,1,1,4,4.8,0,8.1,10,37,0.48,0.13,Order Confirmation,0.55,0,3,0,1,0
ACC-101194,"Gregory, White and James",Technology,AM-023,31420.98,47,22,2-Year,228,1,49,2.4,2579.7,3.0,0,1,4,2,1.4,0,8.0,18,30,0.96,0.12,Support Handoff,0.35,2,3,0,0,0
ACC-101195,Carr-Huffman,Energy & Utilities,AM-012,14653.69,43,4,1-Year,252,0,44,2.5,1151.66,8.2,1,0,2,2,3.1,0,8.1,15,9,0.87,0.42,Device Browse/Compare,0.43,2,3,1,2,1
ACC-101196,"Mcpherson, Anderson and Knapp",Hospitality,AM-005,36644.98,58,24,2-Year,299,1,58,0.6,2905.25,0.3,1,1,6,1,6.9,0,8.9,18,1,0.58,0.36,Checkout / Payment,0.23,0,3,1,3,0
ACC-101197,Clay Group,Manufacturing,AM-015,29413.05,46,28,Month-to-Month,361,0,46,5.3,2247.66,3.1,0,1,1,2,7.2,0,7.6,10,23,0.66,0.38,Checkout / Payment,0.18,1,1,1,0,0
ACC-101198,Brown Ltd,Healthcare,AM-018,28708.9,50,7,1-Year,4,1,50,1.1,2105.97,4.8,2,1,3,2,13.6,0,4.1,4,42,0.7,0.29,Device Browse/Compare,0.31,1,4,1,2,0
ACC-101199,Smith-Oneill,Logistics,AM-025,41659.1,51,14,2-Year,141,1,51,2.3,3068.38,14.1,1,1,3,0,2.9,1,6.8,11,16,0.69,0.35,Device Browse/Compare,0.16,2,1,0,0,1
ACC-101200,"Saunders, Ray and Cunningham",Healthcare,AM-004,24120.56,50,55,Month-to-Month,166,1,51,0.9,2093.77,5.4,3,1,1,0,4.0,0,6.7,15,1,0.69,0.1,Checkout / Payment,0.19,1,4,1,4,1
ACC-101201,"Marks, Stone and Watts",Healthcare,AM-002,17532.21,43,35,1-Year,254,1,46,3.6,1477.93,3.2,0,1,3,6,11.6,1,6.5,10,0,0.53,0.2,Device Browse/Compare,0.55,2,2,0,0,0
ACC-101202,"Davis, Stanley and Wright",Government,AM-009,28741.29,44,34,Month-to-Month,153,1,46,11.1,2357.76,5.8,2,0,0,0,3.0,0,8.9,12,44,0.82,0.36,Support Handoff,0.32,0,2,1,0,0
ACC-101203,Alvarado-Davidson,Small Business / Retail,AM-017,16895.36,38,51,Month-to-Month,67,1,41,4.9,1378.03,23.3,1,1,2,2,7.2,0,10.0,10,36,0.67,0.56,Checkout / Payment,0.22,0,2,1,2,0
ACC-101204,Combs PLC,Healthcare,AM-005,23436.39,42,12,1-Year,55,1,45,2.9,2052.57,8.8,0,0,0,2,11.7,0,7.4,12,1,0.92,0.63,Plan & Feature Selection,0.37,0,1,0,0,0
ACC-101205,"Brown, Schneider and Moore",Pharmaceuticals,AM-005,29925.35,39,7,1-Year,96,1,40,2.5,2228.76,0.4,1,1,0,4,12.3,0,5.5,13,9,0.94,0.24,Device Browse/Compare,0.57,1,1,0,0,0
ACC-101206,Christian-Booth,Small Business / Retail,AM-003,27860.26,46,46,1-Year,167,0,46,2.0,2253.44,3.4,1,0,0,5,6.4,0,7.0,12,2,0.84,0.32,Order Confirmation,0.13,2,0,0,1,0
ACC-101207,Walton LLC,Government,AM-018,25409.24,41,22,Month-to-Month,321,0,44,0.7,1892.92,6.2,0,0,1,4,8.1,1,5.5,10,9,0.64,0.11,Device Browse/Compare,0.13,2,1,0,0,0
ACC-101208,Rivera LLC,Technology,AM-019,28507.56,52,11,Month-to-Month,331,1,54,1.3,2278.31,4.5,3,1,2,4,4.7,0,7.4,11,5,0.75,0.4,Plan & Feature Selection,0.07,1,3,2,1,1
ACC-101209,Hunter PLC,Healthcare,AM-025,34165.85,48,5,Month-to-Month,342,1,48,1.6,2645.89,2.2,1,0,4,0,13.2,1,4.6,9,22,0.66,0.21,Login / Authentication,0.15,2,1,0,2,0
ACC-101210,"Gray, Montoya and Miller",Banking & Financial Services,AM-004,21550.14,43,27,1-Year,62,1,47,8.7,1656.31,1.6,1,1,4,1,4.5,0,6.7,14,51,0.87,0.19,Plan & Feature Selection,0.26,1,3,0,2,0
ACC-101211,Solis-West,Manufacturing,AM-007,24663.14,35,20,2-Year,174,1,38,1.7,1945.62,3.9,1,0,2,1,18.4,0,8.9,13,2,0.75,0.29,Checkout / Payment,0.65,1,2,1,3,0
ACC-101212,West-Wilson,Small Business / Retail,AM-016,38520.41,43,17,2-Year,253,0,45,2.6,2814.7,2.1,0,1,3,4,2.7,1,7.5,11,9,0.77,0.29,Plan & Feature Selection,0.24,0,2,0,0,0
ACC-101213,Mcgee-Smith,Technology,AM-008,26313.73,39,2,Month-to-Month,112,1,44,7.7,2171.29,2.0,2,0,3,3,11.2,0,8.4,16,26,0.84,0.5,Checkout / Payment,0.2,1,3,0,1,0
ACC-101214,Gutierrez-Hawkins,Healthcare,AM-020,18961.38,30,63,2-Year,215,1,34,2.2,1465.26,7.2,0,0,2,1,2.3,0,8.4,17,28,0.48,0.44,Login / Authentication,0.15,0,1,2,2,0
ACC-101215,Petersen PLC,Small Business / Retail,AM-010,25159.55,43,6,1-Year,239,1,43,0.9,1879.94,1.5,2,0,1,0,35.9,0,5.7,11,7,0.72,0.34,Device Browse/Compare,0.25,1,1,0,1,0
ACC-101216,"Walsh, Wu and Hart",Logistics,AM-012,24680.98,47,19,1-Year,227,0,48,1.4,1975.53,4.1,1,1,1,0,6.0,0,7.4,4,12,0.79,0.07,Plan & Feature Selection,0.16,0,3,0,0,1
ACC-101217,"Powers, Clements and Cox",Logistics,AM-014,20854.04,45,16,Month-to-Month,230,1,45,1.4,1790.62,8.3,0,1,1,0,2.8,1,9.5,13,19,0.66,0.16,Login / Authentication,0.4,2,1,1,0,1
ACC-101218,Velasquez Group,Banking & Financial Services,AM-006,34275.72,57,36,1-Year,233,1,58,3.8,2664.65,3.9,1,1,3,0,4.0,0,8.0,11,56,0.8,0.29,Checkout / Payment,0.78,1,3,1,0,1
ACC-101219,Castro-Harvey,Education,AM-008,24948.26,41,5,Month-to-Month,163,0,43,1.1,2168.74,2.7,1,0,3,5,2.3,0,8.1,11,22,0.37,0.45,Plan & Feature Selection,0.53,1,1,1,0,0
ACC-101220,Moran-Cox,Pharmaceuticals,AM-010,31166.01,41,33,Month-to-Month,126,1,41,3.9,2373.33,0.1,1,0,4,3,12.7,0,7.0,11,20,0.6,0.13,Checkout / Payment,0.26,0,0,4,1,0
ACC-101221,Wilson-Malone,Government,AM-012,15018.47,40,27,Month-to-Month,253,1,41,6.6,1203.25,4.6,1,1,2,0,21.5,0,5.9,13,33,0.63,0.29,Support Handoff,0.31,1,4,1,0,0
ACC-101222,Smith LLC,Small Business / Retail,AM-002,14793.25,44,13,Month-to-Month,333,0,47,1.2,1197.92,24.0,0,1,2,0,10.5,0,7.2,7,31,0.89,0.34,Add to Cart,0.13,0,3,2,0,1
ACC-101223,"Brandt, Carter and Boyd",Banking & Financial Services,AM-021,34910.04,42,32,Month-to-Month,199,1,44,0.4,2553.79,6.6,0,1,2,3,6.8,0,8.0,12,5,0.59,0.09,Add to Cart,0.21,2,2,0,1,1
ACC-101224,"Rodriguez, Prince and Vasquez",Education,AM-016,24815.5,46,24,Month-to-Month,197,0,47,3.1,2136.48,4.0,0,1,0,2,4.7,0,7.5,10,27,0.85,0.15,Device Browse/Compare,0.45,2,4,0,0,0
ACC-101225,"Newton, Ortiz and King",Energy & Utilities,AM-007,25731.74,46,73,Month-to-Month,122,1,47,1.3,2156.18,2.5,3,1,2,1,6.2,0,7.2,8,3,0.7,0.11,Device Browse/Compare,0.03,0,5,1,3,0
ACC-101226,Lopez Group,Technology,AM-002,26845.23,41,20,1-Year,264,1,42,2.3,2058.44,1.0,1,1,0,1,25.6,1,7.3,14,3,0.56,0.47,Device Browse/Compare,0.28,0,3,1,2,0
ACC-101227,Bryant and Sons,Hospitality,AM-005,30606.66,52,10,Month-to-Month,54,0,54,3.0,2349.28,4.7,0,1,3,0,5.0,0,8.7,11,2,0.76,0.15,Device Browse/Compare,0.13,0,2,0,2,1
ACC-101228,"Morgan, Sherman and Williams",Manufacturing,AM-006,35058.24,46,33,1-Year,135,1,48,1.6,2918.46,0.8,2,1,2,2,15.8,1,7.2,10,15,0.99,0.56,Order Confirmation,0.22,1,4,0,2,0
ACC-101229,"Monroe, Chapman and Barton",Energy & Utilities,AM-016,24317.38,38,18,Month-to-Month,339,0,40,7.8,1957.39,8.7,1,0,3,1,9.7,1,5.8,12,6,0.89,0.21,Support Handoff,0.06,1,2,0,2,1
ACC-101230,Ellis-Lawrence,Small Business / Retail,AM-014,23885.26,45,23,2-Year,359,0,50,1.5,2070.96,1.7,1,1,1,3,15.7,0,6.6,17,3,0.39,0.1,Order Confirmation,0.58,0,2,1,3,0
ACC-101231,"Taylor, Porter and Moreno",Manufacturing,AM-005,24308.17,38,7,2-Year,151,1,42,1.1,1769.65,2.0,1,0,4,1,6.6,0,9.3,13,5,0.65,0.43,Checkout / Payment,0.3,5,0,0,1,0
ACC-101232,Tran Group,Logistics,AM-001,21609.46,35,36,Month-to-Month,100,0,36,6.5,1578.66,1.0,1,0,2,1,19.1,0,7.8,9,15,0.58,0.15,Order Confirmation,0.21,0,0,0,2,0
ACC-101233,"Webb, Romero and Morse",Government,AM-022,22450.98,49,16,1-Year,234,0,49,0.4,1900.37,2.6,1,1,2,0,10.1,0,5.5,15,52,0.83,0.14,Checkout / Payment,0.23,1,2,0,0,1
ACC-101234,Holt and Sons,Energy & Utilities,AM-024,40650.26,57,28,Month-to-Month,32,1,58,0.4,3393.92,4.6,1,1,0,2,1.8,0,8.2,12,2,0.74,0.15,Checkout / Payment,0.5,4,0,0,0,0
ACC-101235,"Ochoa, Garcia and Sandoval",Technology,AM-005,22268.92,36,84,2-Year,62,1,41,8.2,1885.66,1.4,0,1,4,2,6.2,0,6.1,15,4,0.88,0.06,Order Confirmation,0.22,1,1,1,1,0
ACC-101236,"Andrade, Gordon and Cruz",Hospitality,AM-017,19898.57,42,19,1-Year,196,1,43,0.7,1532.35,4.8,1,1,0,3,15.2,0,7.6,13,18,0.5,0.12,Checkout / Payment,0.24,1,1,1,2,0
ACC-101237,"Moon, Farmer and Hill",Pharmaceuticals,AM-023,32577.56,56,40,Month-to-Month,30,1,56,0.5,2701.53,3.9,3,0,3,3,26.3,2,9.3,15,3,0.73,0.06,Checkout / Payment,0.26,1,2,0,0,0
ACC-101238,Waller-Chavez,Logistics,AM-024,33955.72,48,20,Month-to-Month,243,1,49,2.3,2769.1,1.9,0,0,2,3,5.8,0,6.2,8,36,0.7,0.56,Checkout / Payment,0.28,0,4,2,0,0
ACC-101239,Taylor PLC,Healthcare,AM-025,33521.77,53,13,Month-to-Month,106,1,53,0.1,2834.79,1.5,1,0,5,5,5.2,0,5.6,15,13,0.85,0.09,Add to Cart,0.39,0,3,2,0,0
ACC-101240,"Tanner, Hunt and Cameron",Technology,AM-004,23842.87,50,56,Month-to-Month,295,1,50,2.9,1946.08,7.9,3,1,6,2,7.4,0,8.3,13,14,0.79,0.18,Device Browse/Compare,0.45,0,2,0,1,0
ACC-101241,"Valencia, Joseph and Walls",Banking & Financial Services,AM-015,24195.36,45,3,1-Year,133,1,50,1.8,1806.37,0.0,1,1,2,1,31.0,1,7.3,19,46,0.73,0.29,Checkout / Payment,0.22,0,1,1,0,0
ACC-101242,"Robinson, Clark and Klein",Government,AM-023,36633.08,52,47,1-Year,22,1,55,3.1,3103.02,5.0,2,1,2,1,4.5,0,7.8,19,19,0.53,0.17,Plan & Feature Selection,0.14,2,2,1,1,1
ACC-101243,"Reed, Chambers and Zavala",Logistics,AM-012,15912.27,39,3,Month-to-Month,156,1,41,1.0,1312.23,2.2,3,1,4,2,10.7,0,9.5,8,8,0.89,0.22,Add to Cart,0.34,1,1,0,1,0
ACC-101244,"Hester, Thompson and Daniels",Technology,AM-022,32980.04,49,43,Month-to-Month,214,1,51,7.1,2446.33,5.1,1,1,3,4,7.2,1,6.4,15,16,0.69,0.58,Plan & Feature Selection,0.46,1,4,0,0,1
ACC-101245,"Morris, Wilson and Bell",Logistics,AM-025,19617.34,38,24,Month-to-Month,226,0,39,0.9,1577.62,2.8,0,1,3,3,27.0,1,8.0,18,2,0.92,0.26,Checkout / Payment,0.45,1,3,1,1,0
ACC-101246,Aguilar-Bender,Manufacturing,AM-018,26744.86,41,10,Month-to-Month,285,1,41,3.0,2275.87,0.4,3,1,4,1,9.7,0,7.9,11,16,0.6,0.07,Support Handoff,0.15,0,1,1,1,0
ACC-101247,"Butler, Adkins and Skinner",Manufacturing,AM-005,19500.95,44,17,2-Year,171,1,46,8.7,1681.86,16.1,1,0,3,2,13.4,0,5.1,12,19,0.72,0.32,Add to Cart,0.43,2,0,1,2,1
ACC-101248,Rich-Henderson,Energy & Utilities,AM-010,21784.26,47,38,Month-to-Month,42,1,48,1.5,1854.16,0.4,3,0,1,1,11.1,0,8.7,12,3,0.7,0.08,Device Browse/Compare,0.28,1,4,2,0,0
ACC-101249,Mills Inc,Small Business / Retail,AM-014,33846.51,58,80,1-Year,60,1,59,0.5,2946.24,0.7,3,1,0,1,8.4,0,8.3,11,20,0.53,0.49,Login / Authentication,0.42,2,3,0,2,0
ACC-101250,Thomas-Santiago,Healthcare,AM-015,31677.36,46,5,Month-to-Month,77,1,47,0.2,2414.11,2.2,2,1,6,2,4.0,1,7.2,11,1,0.67,0.15,Device Browse/Compare,0.19,0,3,0,2,0
ACC-101251,Adams and Sons,Pharmaceuticals,AM-014,27774.07,38,11,Month-to-Month,202,0,40,9.9,2235.07,11.6,2,0,2,1,26.8,1,9.2,7,3,0.89,0.2,Device Browse/Compare,0.26,3,1,2,1,0
ACC-101252,Vega-Thomas,Technology,AM-016,27516.76,42,7,1-Year,220,1,42,4.3,2048.9,1.4,2,1,1,2,7.5,0,4.2,13,10,0.89,0.15,Device Browse/Compare,0.22,0,3,1,1,1
ACC-101253,Vaughn LLC,Pharmaceuticals,AM-016,26549.21,42,20,1-Year,187,0,44,7.5,2103.02,3.4,2,1,3,1,10.2,0,6.6,13,19,0.61,0.19,Device Browse/Compare,0.28,0,1,0,2,0
ACC-101254,Molina Inc,Healthcare,AM-016,25274.82,37,44,Month-to-Month,96,1,38,3.6,2028.93,2.9,1,1,3,3,6.2,1,8.7,16,14,0.83,0.19,Device Browse/Compare,0.41,0,3,2,2,0
ACC-101255,Cervantes-Garcia,Healthcare,AM-003,17794.64,41,6,1-Year,342,1,43,1.3,1463.51,1.6,1,1,2,3,4.8,1,6.4,8,3,0.73,0.14,Plan & Feature Selection,0.41,2,2,0,1,0
ACC-101256,"Stevenson, Hancock and Newton",Healthcare,AM-024,17647.76,36,23,1-Year,212,0,36,0.4,1366.66,4.8,1,1,2,1,5.4,0,5.8,10,1,0.63,0.19,Support Handoff,0.41,1,0,1,1,1
